blend_id,oil_type,4c7a51f1-dc82-41dc-92fa-772535c2c70c,33fd9876-db06-478c-8993-17dd5d9d698a,val,7c8a81df-b7e7-4507-aab1-79a61fce7887,50d7e65f-df1c-4e73-8961-9608846cf1d3,7eef1eae-b625-40f0-bc54-9ee4eb2abeb3,049e5cb9-9c20-438c-9ef2-96870712a0be,76287f81-2806-481a-8dc6-7274a761e2f9,9e2de643-ddca-487e-b9e7-69b25d8662bf,5cf8e492-dfea-4ecb-8799-a97989c46256,5f1a9612-c626-4f94-8e98-6a103e4f07ef,ebe9475f-b29f-4ffd-86af-a16a8321f1ee,161776ad-2131-4557-a1f2-995bacb90bf0,7fde038e-937b-4420-a4de-daf51b2ab54a,a7e1eb76-5329-41f9-87af-a3c0bcc04c06,e6a39b44-cb14-4221-aaa6-f26fd946e68e,5d79a10f-c1f3-4ca8-85f2-7833c295e3c8,a3312e2a-ad4e-42de-8d5a-533d85346b4d,f6cc205c-a44d-40e5-9462-2eab4a673e2a,00f815e2-e93a-4bac-9e2b-9733d77ab1ea,90f8d10d-0094-4188-b5de-85b71db78859,6778cdc9-8a45-4592-9da9-9670a616ec35,bb81c562-5ae1-41cd-817c-0d80e41168ca,e1393ee4-f97f-405d-b4ad-208cb3a46bc0,9a5290f3-d43b-424f-9a4f-b68c4abf718a,4e3b4ddc-7a7e-43e6-bd1c-64c4aaa8b2c0,45496a42-6a86-40fd-bdf6-9451c9c0641b,2efb9b14-01bf-43bf-bd8b-bcd4675f040d,227542be-0884-44dd-afbd-cbe2fd8338bf,4ff1ad46-aa06-4344-875e-a1f33ac094a7,d6eff30f-788e-48a2-b2bd-cbba188f4e63,d7651afb-daba-4d99-bab9-ec17ae0f30ca,78cb28c6-8e47-42b3-8568-4829b634301a,a8bc9c11-42cb-4452-8cc8-8f96eb3d7705,eb35a9fb-06b7-4a34-8aa2-d3026efac4ed,b66d6e5c-747b-46b7-a050-a36acbee020f,a915d87d-cf09-4aad-b84a-626778d5c019,7cd9a217-5ed5-474e-9566-f9d67ee7f4e1,a4b657dc-6c1b-4039-987c-af72aeae387a,1667ebbd-5a03-4789-a385-c9b9e2395f96,59f3b39f-737a-47fe-8eee-3aec01555b0b,53c624b1-f40b-4a31-82e2-6f3e73bbf9da,b34a1cc1-5998-4c18-b91e-89c2450d4e83,4d43ef8b-f3d2-406c-810e-4e1aa6f4d36b,04f20f18-f2e2-4864-90da-f0c4362ca79a,5ccd9b66-2ff5-45d5-9117-e3b1a4a3f892,59a51599-1085-4a3e-9623-0a819b722db3,94d89046-80c9-41a8-9d0c-d587d9ed18c2,ece02549-5425-42dc-af7d-c3f53d480ca6,71ad7f42-90b8-44af-a78d-95e9bce18480,24acf244-3846-49a7-be19-ebbff58fde91,d1e22cd4-a828-4e1a-9bbe-34d342c1980b,52178b55-5b8f-48c4-8e8c-021f1facf40a,99f126a5-435a-40e7-bc31-c2b42e32aab7,aa05ca42-92ba-4e72-8969-b9446281f277,943ccc3a-58c3-4ef7-a41f-02aa4956aeb1,a21ee2d5-8f50-40ce-b0b4-d6aec1130eee,b17c80da-d1f5-4705-959d-923c14253119,b38cd6d1-cc71-4771-9d9c-7b37ae274fe9,928fc6d7-374c-45c9-99bd-39de63a3f140,eff11261-8c41-4965-9692-fb8336e5b0e1,085c81d0-1885-4560-a4d3-08f9c0d108e2,e08049e5-b6df-4014-b6c1-0eff02a30b39,18ddc15f-51bb-4f95-936a-64c9f3c453e6,2bf4e562-53bd-4e6f-9f83-c30a892170e1,63ebef72-247d-40fb-a9b6-8987ad42b16d,7fa1099c-cc3d-4bc2-ab0b-daa4fce8002e,e238dd99-a730-4333-9ef0-85a3faaa4ff0,c97c9cdb-a28a-499d-9da3-e769290b05d7,9fa62975-847a-469e-bd3e-e0e133141ab0,9e87f31b-a049-464c-bc75-fd17bb9b98b0,ea2ecdb7-115a-4fbe-8438-3a1cfc3a6469,cba8acaa-efa7-4e04-9793-0b95020878be,60da2a12-5991-4aa9-ae4f-9cd012f672b0,fffabb0e-628a-43e5-85a8-73d314d910c1,719499f0-1923-439b-821e-47594974dcb2,b2f24d32-97e1-46f2-94ec-89bd9e30ff0e,834c8f63-4212-4e7e-b28e-2c79a42eb52f,b3e785a4-8385-4654-b045-880de4c3afd1,5b814af6-64df-488a-a05d-6cc4677d1c43,80fef28d-3b7f-45df-a889-eacfa39673d4,662a0731-1523-4070-a8e3-c5e2806cbfcb,d8781211-58fd-4220-ba55-61ccd6d8b558,769fabb5-2459-49d0-bf43-62e2921520ac,53d6b944-dbbd-40ee-a5b3-89bd0c983ab9,9c282e4a-84af-4cf2-abfb-fb4b6eb1ad20,61718786-0258-4501-984f-50f515e9ce6c,2aef9bbe-072f-4dea-aa76-036fb022a1e5,80445e43-cf82-4c0f-a53b-fe645d67f2f4,11dbe402-b372-464a-9a91-8a142d8724e5,d85f925a-fcd4-40c6-a710-b60605a939d3,d734cbad-e7e1-4919-90e9-028f45a87219,f3279986-966f-426d-8408-76aadba71553,a9c8d1ef-2334-4050-b634-804c968c9a08,90b442e5-5d9c-4aa8-a1d4-4ba384d10874,1c62da11-9c80-4f94-a519-f6cdcf7662dc,ca391f34-26e7-4427-a96e-326f560c36b2,b7cfc59a-c869-4aa3-b6dc-250db0c8fd33,96378e41-34be-4718-94cd-15bbf8276def,d733a865-4f57-476d-a850-32587a38ba91,64fc59c5-3d77-4dde-aef9-4bc4a8b39722,773bed06-8a5f-4f72-a9fd-89dac602ba20,6473371b-bbbc-4bc0-92da-b783da2a5277,132b1739-f7f7-4450-89b4-6d13fad0b6f2,smiles_list,component_names_list
d0a979c4-e8dd-11ed-937b-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,17.25,-42.0,124500.0,,,838.1,0.077,841.3,0.0,10.0,0.0,,108.6,174.0,4381.0,192.0,,,,,120.0,0.05,0.29,1.0,0.92,0.28,-0.01,0.28,-0.73,,1.06,,,,,,,,,,,,,,,1098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,,,,,0.391,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '1b42992f-5222-4510-96a2-0c4cbcd0fefc']"
cb95c1b4-5912-11ed-8a7d-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.4,-47.0,16895.0,,,850.8,0.171,853.9,20.0,30.0,20.0,,37.33,,,256.0,,,,,160.0,0.31,4.19,2.18,5.84,0.38,0.39,0.27,4.02,,,,,,,7.4,37.33,6.55,34.18,0.85,11.49,3.15,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)CCCCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
5508efd4-74b5-11ee-9219-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,5.18,-43.0,19825.0,,,,,,130.0,10.0,110.0,,25.01,143.0,,3.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,-40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '59f2d079-6d9d-4d85-93f5-9ccb068cb118', '1433126f-b36a-4e69-ad2f-ee12d8b46275']"
361f42ea-c7bc-11ed-9659-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.43,-43.0,142150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
76064f6a-63dc-11ec-8eb2-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,9.32,-42.0,167200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'O=C(OCCCCCCCCCC)CCCCCC1=CC=CC=C1', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', 'ca396990-2ea4-4d8a-aa56-92bbbd5a9165', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa']"
03f8d734-5441-11ed-993d-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.47,-53.0,14435.0,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC1=CC2=NNN=C2C=C1.C(CO)N(CCO)CCO', 'CCCCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'a2355ad2-3756-411a-af55-01f54ee8e8f6', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', '8ca429ef-0b0e-4c42-bfed-ec88a8078461']"
2307f0c2-0353-11ed-846b-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.57,-52.0,15495.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '281f491d-3e68-4f8b-ab3c-f228fb9778cc']"
e78f2952-993f-11ec-9673-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,11.01,-52.0,29100.0,,,859.9,0.086,863.1,160.0,150.0,160.0,222.0,62.42,170.0,,,,,0.104,0.334,,,,,,,,,,,0.24,,,9.34,,11.01,62.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.0,5.0,4710.0,,,,,,,,,,,,9.9,,54.61,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC(C(OCC)=O)C(OCC)=O', 'CCCCC(C)C', 'CCCCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '5238007a-5387-4e17-b738-2150171a6087', '154513d4-1e43-4f33-bb5d-dd608f2cd01d', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '778849ba-f6ff-4b54-b1a6-8af824b2cd37']"
e29b2894-d47d-11ee-81cf-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.58,-54.0,20400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C(OC)=O)CC', 'CCCCCCC', 'CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O', 'CC(C)(C)CC(C)(C)C']","['a6715883-185b-411b-a05c-cdbb0675d5cd', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '209ed19c-828c-494f-8b86-44daf22ba5dc', '2685d6e5-8194-4397-8856-5bdb5d343cc4', 'abf252e5-fe01-4700-847e-fb782e22b50c', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
5ca7ab54-3135-11ee-9f2d-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.15,-46.0,25475.0,,,,,,30.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCC(C(OC)=O)CC', 'CC(C)CCCCC', 'O=C(OCCCCCCCCCCC)C(CC)C', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'a26c3c1b-fc44-446f-a4f8-e9de47cd9be2', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
b9312d7e-828e-11ed-9fa7-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.87,,15570.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,,,,7.91,37.3,4.8,24.06,3.11,39.32,13.24,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'COC(C(CCC)(CCCC)CCC)=O']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '209ed19c-828c-494f-8b86-44daf22ba5dc', '0137fc12-f0fb-420f-b92f-e0e37f82eda2']"
dde439e0-1263-11ed-8f47-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.64,-48.0,46575.0,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCC(C(OC)=O)CC', 'CC/C=C/CC(C1=CC=CC=C1)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'bae541b5-729a-4fb5-844c-468d4272185a', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
7de67266-b4ac-11ec-8ff7-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,11.07,,143950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'O=C(OCCCCCCCCCC)CCCCCC1=CC=CC=C1', 'CCC(C)(CCC(C)(CCC(C)(C)C)C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', 'c0c33364-a1c5-42eb-9154-89c982c6f562', 'ca396990-2ea4-4d8a-aa56-92bbbd5a9165', '136354bf-875f-4702-9687-45ab27b15689', 'b8804fdc-f6be-45a7-a7a9-8646ee299067']"
42d006e8-8332-11ec-83a1-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,6.06,-50.0,12340.0,,,843.0,0.019,846.1,0.0,10.0,0.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,,,,,"['CCC(C)CCCC', 'CCCC(C)CCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'ad38cef1-e1bb-4a8e-97c1-b8fcc49c31ee']"
f9a8223a-0cf1-11ed-87b0-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.6,,18195.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
94d31e5a-d46f-11ed-9883-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,7.21,-48.0,10562.0,5.04,,,0.023,,30.0,40.0,20.0,,,,,3.0,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.0,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '76bc0881-1745-405b-81a8-9aedb2076a08', '91dd9f5a-a4c9-448c-8175-b8bd8de952aa']"
1e2dc4d2-f0a1-11ed-80ae-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,7.387,-65.0,5350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,4.3,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCCCCCC', 'CC(C)(C)C(OC)=O', 'CC(C)CCCCC', 'O=C(OCCCCCCCCCCC)C(CC)C', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '183b1274-f199-4d9f-bf3e-69a294894c95', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'a26c3c1b-fc44-446f-a4f8-e9de47cd9be2', '1d1d8cf3-106d-4376-8c89-18a420ba1e44', '62d3bfae-a440-4be2-9477-c84b0a0688d3']"
6d554e0a-119e-11ed-9048-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.58,-50.0,19145.0,4.32,,,0.162,,,,,,,,,,,,,,,,,,,,,,,,0.086,4.0,,,,7.59,36.41,6.19,30.95,1.4,15.0,5.46,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
1a5a254e-1fb4-11ed-9457-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.54,-51.0,15740.0,4.11,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,0.046,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', 'be89f34d-6ec3-4334-bc97-bb4112c9fbf3']"
6df82e8e-2abd-11ee-8be1-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.13,-42.0,141600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCCCC(C)C', 'CC(C)(C)CC(C)(C)C', 'CC(CCC1=CC=C(C(C)(C)C)C=C1)C2=CC=C(C(C)(C)C)C=C2']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa', 'abf252e5-fe01-4700-847e-fb782e22b50c', '1b02b45d-fdab-45a2-ac6a-39efa5fc9ebe']"
14f17b90-4ebf-11ed-8ba0-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.09,-41.0,122100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
98d7eeda-381c-11ed-9a4d-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.17,-43.0,85875.0,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
d8942d74-e4c7-11ed-9764-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,7.09,-62.0,12360.0,3.85,5842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCC(C(C)CCCCCCC)CC(C)CCCCCC']","['c0c33364-a1c5-42eb-9154-89c982c6f562', '5238007a-5387-4e17-b738-2150171a6087', '5011713b-7c70-465a-a9d2-8eff131ae671', '42b2096c-99e5-4d28-8f51-6d0eb28e6130', '11fce3b6-4aa0-40c3-9ecd-f210d81bb3f0', '9a24ca1e-2385-4b57-9151-918ee1504684']"
ab5e76c2-6fb8-11ed-97f8-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,6.504,-59.0,2061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(CC(C)OCCCC)Cl', 'CCCCCCC', 'O=C(OC)C(C)(C)CC', 'CC(C)CCCCC', 'CCCCCCCCC(CCCCC)CCCCCC']","['374eefee-18f3-4381-b81f-73a4985fd788', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '7015fb73-07b8-49ee-8812-2aa9d5a97b61', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '4d33f8f1-8129-4901-8c86-25caeceedc8a', 'f1dc5ac0-67a9-4148-9274-8f0acbcd5df7']"
83bf60fa-e424-11ed-9764-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.28,-45.0,40200.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.0,,,,,,,,,,,,,,,"['CC(C)CCCCC', 'O=C(OCCCCCCCCCCC)C(CC)C', 'CC(C)(C)CC(C)(C)C']","['4922d570-6447-4982-b0e8-c676ab743ba0', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'a26c3c1b-fc44-446f-a4f8-e9de47cd9be2', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'abf252e5-fe01-4700-847e-fb782e22b50c', 'b6ad3924-2c4f-43f8-aa41-0c94fcfc184d']"
cc668232-11a9-11ed-9048-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.2,-48.0,16640.0,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'COC(C(C)(CC)C)=O', 'CCC(C(OC)=O)CC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '02bbb0cf-07c7-4456-8634-e5aa3808d631', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
